ST004D01T,ZST016Q01NA_1,ZST185Q01HA_1,ZAGE_1,ZESCS_1,ZICTRES_1,ZDISCLIMA_1,ZTEACHSUP_1,ZDIRINS_1,ZPERFEED_1,ZEMOSUPS_1,ZSTIMREAD_1,ZADAPTIVITY_1,ZTEACHINT_1,ZJOYREAD_1,ZPERCOMP_1,ZPERCOOP_1,ZATTLNACT_1,ZCOMPETE_1,ZWORKMAST_1,ZGFOFAIL_1,ZEUDMO_1,ZSWBP_1,ZRESILIENCE_1,ZMASTGOAL_1,ZBELONG_1,ZBEINGBULLIED_1
1,1.08867570779175,.444148176462059,1.62658204189053,1.45882035701572,.97608120106286,1.29118921929124,-1.30277808219094,-1.05139087036579,-.857951404604626,1.28488062062113,.349293185891241,-.51980898301935,-.602001486421743,-.418484222088269,1.06879226649948,-1.02253010192246,.9502875273098,.389968668136624,1.2080390198018,-1.12508352042811,-.279597591028417,.911152038305498,.119192347731365,-.135434992324777,-.502631847881111,-.583634299197107
2,.314032422880047,.444148176462059,.171332597551654,1.27809823697651,-.717014944452833,1.29118921929124,.720053955469047,.92956643380546,-.527760918955767,.894836998132794,1.35031678246028,-.516272239017262,2.09834438094075,.661215232684011,1.06879226649948,1.17839526791073,.9502875273098,.389968668136624,.223080798225895,.526062981082804,.681838129584898,-.487815339016192,-.49898016997256,1.32075030879947,.312859684152264,1.35195061103782
2,-.0732892195758056,1.60677702637451,1.03755250489622,2.32172034265194,1.46748527205791,1.29118921929124,1.29260454556774,1.63745410911829,-1.38212880057219,1.28488062062113,1.9390375907395,-2.32386994626609,-2.01956336608934,.864196879003394,1.49157488485516,1.51912226692319,.9502875273098,2.18414693715669,1.85271102215087,-2.3972800938918,2.20363118479369,1.44889102943716,3.16984082979548,2.23498593450886,2.93809886479537,-.583634299197107
2,-.0732892195758056,.444148176462059,-1.24926805049344,-.00359844235788018,.399702916172418,.601378506148124,.127559658313219,.20525077665257,2.38988475985896,-.388628045643471,-.888507180202889,-.516272239017262,-.00135866626218947,-2.78540016357449,1.06879226649948,.474394588833076,-.875157966036537,.389968668136624,-.918917833689957,.0878724801391832,-.71411632477735,.336717780719028,-.90536546739893,-.135434992324777,.33701998860868,-.583634299197107
2,.7013540653359,.444148176462059,.483171764195699,-.191885034697056,-.316611627345755,1.29118921929124,.720053955469047,-.665828115854568,-.36720579530901,-.792220343659416,-.851340462508494,.215405073172216,-.602001486421743,-.418484222088269,1.06879226649948,.474394588833076,-.875157966036537,-.0068760445878376,-1.20516141781815,.0878724801391832,-.279597591028417,-1.04279158787735,-.442531872784354,-.633129071755284,.312859684152264,-.583634299197107
1,-.0732892195758056,.444148176462059,-.105857772798608,-.0868076376575158,-.348431758506582,.601378506148124,1.29260454556774,-1.89367131277982,1.39405089204735,.891078971344113,.148692021588693,-.51980898301935,.417339093380918,-.0264047629870792,2.43308431988496,-1.02253010192246,.9502875273098,-.369716826144553,1.85271102215087,-.346101609922132,.681838129584898,.669090179760684,.641445202544052,.912189279829235,-.763086430451621,1.24456203346547
1,1.47599735024761,1.60677702637451,1.03755250489622,1.75741070907441,-.214160447471878,.601378506148124,1.29260454556774,.92956643380546,.384287113122439,1.28488062062113,1.3959079561654,-.179531340394245,1.50320269922907,-.0921215750649461,1.73837537810089,.861478341561719,.9502875273098,.762128311296162,1.85271102215087,-1.74932315155347,2.20363118479369,1.44889102943716,3.16984082979548,2.23498593450886,2.93809886479537,-.583634299197107
1,.314032422880047,-.718480673450388,.760362134545962,1.13547355015713,-.744134374419447,1.29118921929124,-.282428944574939,.316486027184042,.755957778530935,-2.15806529046123,-.200476902244249,-.0830746857918527,1.12331852752368,2.14289794781428,.324946116495316,1.51912226692319,.303258387905409,.563755523346712,.655613859956822,1.59186624185763,-.98091885298265,-.487815339016192,-1.36480367571647,.912189279829235,-1.08475434045655,-.583634299197107
2,-1.23525414694336,.444148176462059,-.972077680143179,.20875692548119,-.541642630668727,.0886198984311654,-.282428944574939,-.205844624332962,.837576739202262,-.388628045643471,1.21017347894061,.215405073172216,1.58531228421017,.366044931675112,1.06879226649948,.474394588833076,-.875157966036537,.389968668136624,.576613702432509,.0878724801391832,.681838129584898,-1.04279158787735,.135002115176934,.217676987812612,-.994830337322804,.679829996144224
1,1.08867570779175,.444148176462059,.760362134545962,.927519329838043,.0313607918258697,1.29118921929124,-.484774472425491,-1.56620027718494,1.1081265683808,-.388628045643471,1.9390375907395,-1.02191945725513,.864561274605552,1.15723832553653,-.106245549865041,.474394588833076,.303258387905409,-.0068760445878376,1.85271102215087,.0878724801391832,.681838129584898,-1.14470984063569E-15,.158875925077961,2.23498593450886,-.502631847881111,.679829996144224
1,-.0732892195758056,-.718480673450388,1.34939167154028,.0974904147416772,.268444875134004,1.29118921929124,-.484774472425491,-.415845693396828,-.527760918955767,-1.30321309147818,-.456778587464797,-.51980898301935,.417339093380918,-.732443977818022,1.06879226649948,.474394588833076,.9502875273098,-.413733576694056,-.519117522524997,.80308117605029,-.598978635204758,-.203136211361041,-.833107402765155,-.135434992324777,.169522990000523,-.583634299197107
1,-1.23525414694336,.444148176462059,1.34939167154028,1.29336471743644,-.00564216372857738,-.419590961102051,-.923016660311262,-1.05079708788965,-.36720579530901,1.28488062062113,.148692021588693,-2.32386994626609,-1.47556189735596,-.653491244434331,1.06879226649948,-.290151703588775,.9502875273098,.0952348857409647,.011709781374697,-.537948305067042,.137429268522714,.336717780719028,-.216632578209748,-1.04904875954259,.346879126301656,-.583634299197107
2,-1.62257578939922,-.718480673450388,.760362134545962,1.45469428121573,-.316611627345755,.601378506148124,-.526947102973399,.693834790775239,-.36720579530901,-1.30321309147818,.11469686380422,-.0800738120931117,.417339093380918,-1.14534918722558,1.06879226649948,.474394588833076,.298963714971043,.459067035553299,.223080798225895,1.59186624185763,-1.02331092456791,-1.25534918319193,-.708857485458033,-.674482661445574,-.940225882407855,1.82330639614978
1,-.0732892195758056,.444148176462059,1.03755250489622,.923668325758059,-.744134374419447,.601378506148124,-.453820177097224,-.665234333378422,.384287113122439,-.388628045643471,-.228525385197619,.215405073172216,-.111687054022162,-.0264047629870792,-.253758488356742,-1.02253010192246,.9502875273098,.389968668136624,1.2080390198018,.0878724801391832,.0910243552097211,.911152038305498,.590726619732093,-.135434992324777,.724559939463387,-.583634299197107
2,-.460610862031658,-.718480673450388,-.383048143148871,.499095125939919,-1.45056539234979,-.163573409940006,-.282428944574939,-.205844624332962,-1.38212880057219,-2.15806529046123,-.744002981807081,-.516272239017262,-.841708500640778,-.37220477696301,-.253758488356742,-1.02253010192246,-.875157966036537,-.530615894031588,-.631906325794824,-1.12508352042811,-.598978635204758,.24883949131285,-.671083812903519,-.748898394271709,-.991038361287043,.679829996144224
2,.7013540653359,-.718480673450388,.760362134545962,.211232570961179,-.744134374419447,1.29118921929124,.289706151626726,-.0811503043421654,-.527760918955767,-1.11432279762607,-.106122994924079,-.516272239017262,-.841708500640778,-.418484222088269,-.253758488356742,.474394588833076,-.156166867951424,.389968668136624,.011709781374697,.0878724801391832,-.598978635204758,-.487815339016192,.158875925077961,-.135434992324777,-.336868324032159,-.583634299197107
1,.7013540653359,-1.88110952336284,-.383048143148871,.99202364817776,.419590498147935,-.302899877023751,-.879285927649515,-.620700647667423,.72118459301104,.472058984406216,-.200476902244249,.309075202197205,-.413740303983674,2.14289794781428,.324946116495316,-1.02253010192246,.9502875273098,.389968668136624,-.585158966482138,1.59186624185763,-1.79634887073313,-.487815339016192,-.23392782716027,.217676987812612,-1.17370326403824,1.35195061103782
2,1.08867570779175,-.718480673450388,.171332597551654,1.23807530171668,.419590498147935,1.29118921929124,.289706151626726,.41535080946246,.617690512665476,.476212592962126,.476849361018405,.306181502559133,1.24699226966643,-.732443977818022,.658775190897895,.560110850421492,.9502875273098,1.36696208404958,.135345507852601,1.01400713043763,.242174726954259,.911152038305498,-.477016264863615,1.84394058638489,.473747810240953,-.583634299197107
2,.7013540653359,1.60677702637451,-1.56110721713749,.294441766260815,.290863603906406,1.29118921929124,1.29260454556774,1.63745410911829,1.1081265683808,-.388628045643471,.37615233387839,-2.32386994626609,.417339093380918,-.155616973776801,2.43308431988496,.474394588833076,.9502875273098,2.18414693715669,.011709781374697,.80308117605029,2.20363118479369,-.487815339016192,1.13950592999037,-.779887675768944,.171148122587277,-.583634299197107
2,-.0732892195758056,1.60677702637451,.760362134545962,-.280183056816669,.828792563644182,1.29118921929124,.106161722616497,-1.4809924918579,-.527760918955767,1.28488062062113,-1.4626586351459,.306181502559133,.932103029993236,.970824720571989,.324946116495316,1.51912226692319,.9502875273098,-.967908431585323,.105396480941804,-2.3972800938918,2.20363118479369,1.44889102943716,-.917885954369247,-.135434992324777,-.205774295367301,-.583634299197107
1,-.460610862031658,-1.88110952336284,1.34939167154028,.833994945038452,.290863603906406,1.29118921929124,-.282428944574939,.41535080946246,-1.38212880057219,.759053556531252,.903126835161319,.893495355027031,1.52958778919198,.545794296541616,2.43308431988496,1.51912226692319,-1.40465971440778,2.18414693715669,-.465170877897216,.0878724801391832,-1.79634887073313,-.487815339016192,-1.14983328078545,.912189279829235,-.735567518649246,-.583634299197107
2,.7013540653359,.444148176462059,-.694887309792916,-.672572865394951,.419590498147935,1.29118921929124,-2.31814129304266,-2.31070453852682,1.46741509057746,-.388628045643471,1.04832481228742,.215405073172216,.417339093380918,-.338605899802073,.213298274312724,.474394588833076,.9502875273098,-.0068760445878376,.011709781374697,-.346101609922132,.681838129584898,-.487815339016192,.158875925077961,.912189279829235,-.336868324032159,-.583634299197107
2,1.47599735024761,.444148176462059,1.03755250489622,-1.42585677061165,-.316611627345755,1.29118921929124,1.29260454556774,.831196470257165,1.1081265683808,1.28488062062113,.37615233387839,-1.01795401701037,2.09834438094075,.661215232684011,.658775190897895,.474394588833076,.9502875273098,.627500502183042,1.2080390198018,-.858606352666392,.681838129584898,1.44889102943716,-.15286297931856,-.34106286687499,2.93809886479537,-.583634299197107
2,-.460610862031658,-.718480673450388,.483171764195699,-1.23743264241248,-.744134374419447,.637657133704797,.720053955469047,.832384035209458,.96934337988151,.266653151772274,.242054816437013,2.2551417958308,1.12331852752368,-.483090327483129,.658775190897895,-.630587150691069,.9502875273098,.163738432204268,-.918917833689957,.0878724801391832,-.598978635204758,1.44889102943716,-.442531872784354,-.82424691483522,.33701998860868,.679829996144224
1,.314032422880047,-.718480673450388,.760362134545962,-1.75099154365023,-.653736274530733,.422982747849501,.327619969730141,.693834790775239,-.527760918955767,-.388628045643471,.277338420434892,.591050155818198,.932103029993236,-.418484222088269,-.253758488356742,.474394588833076,-.875157966036537,-.369716826144553,.011709781374697,.526062981082804,-.598978635204758,.497034852608035,-.680102807755018,-.855547125578247,-.0740302136677417,-.583634299197107
2,1.08867570779175,-.718480673450388,-1.56110721713749,-.88506576909402,.0623372073877358,.422982747849501,-.282428944574939,-.205844624332962,-1.38212880057219,-.388628045643471,-.139820818966997,.215405073172216,-.841708500640778,-.86461807309576,-1.64682366985461,-1.02253010192246,-.875157966036537,-.774690758565094,-1.20516141781815,.0878724801391832,-.598978635204758,-1.11819137168794,.106671860761048,-.135434992324777,-.359078469384469,-.583634299197107
2,-2.39721907431092,-1.88110952336284,.483171764195699,-.464206037495863,.865674988398777,-.643670917064633,1.29260454556774,-.415845693396828,-.157328467868454,-1.01869090539833,-.35072955297679,-.404168171557149,.953801964982039,-1.52826531619197,-.75870662396295,-7.47178977167519E-15,-.156166867951424,-2.12870152209013,-2.51763912599546,1.59186624185763,-1.79634887073313,-3.10386001209685,-2.70502631064923,-1.67712583604173,-3.52082808800144,2.76366295370765
2,1.08867570779175,.444148176462059,-.972077680143179,1.12639618339717,.702355754599833,-1.08438905923458,-1.26486426408753,-.578047273130888,.516776045489043,-1.30321309147818,.146313351656252,-.516272239017262,-.413638431049454,-.0313103841703566,.213298274312724,-1.02253010192246,.9502875273098,-2.12870152209013,-1.20516141781815,-1.65086995745164,.681838129584898,-1.04279158787735,-.70917580292338,-.135434992324777,-.910431784984023,-.583634299197107
2,.7013540653359,-.718480673450388,-.383048143148871,-.307690228816549,-.316611627345755,.422982747849501,-.837424917524375,.20525077665257,-1.38212880057219,-1.01602072846953,-1.4626586351459,-.894918195361985,-1.21201661652951,.864196879003394,-1.20995842893688,.474394588833076,-.875157966036537,-.0677460554828712,.011709781374697,-1.51720973248254,-.598978635204758,-.487815339016192,.590726619732093,-.855547125578247,.173423308208733,-.583634299197107
1,.7013540653359,1.60677702637451,.171332597551654,1.31715842121634,.290863603906406,-.302899877023751,1.29260454556774,1.63745410911829,.141493921643763,-.792220343659416,.37615233387839,.5938366813956,-.111687054022162,1.34522543163533,.324946116495316,-1.02253010192246,.9502875273098,.389968668136624,.011709781374697,-1.9682602866172,1.24826617346079,-1.33709396984774,-.204536514526561,-.135434992324777,.724559939463387,-.583634299197107
2,1.08867570779175,1.60677702637451,-1.24926805049344,.218384435681148,-.00564216372857738,1.29118921929124,.384127139725367,.482547193013056,-.527760918955767,.619907669908259,.65386204849091,-1.01795401701037,.417339093380918,-.561487707525317,-1.20995842893688,.474394588833076,.9502875273098,.389968668136624,1.2080390198018,.0878724801391832,1.64306806344294,.911152038305498,1.06523185474273,.557833582708681,.724559939463387,-.583634299197107
1,-.847932504487511,-.718480673450388,-.972077680143179,-.572721831035388,-.727862716439479,-.855451281348457,-1.08339730456242,1.63745410911829,-.638168362594604,-.795582788680867,.684982980107016,-.0800738120931117,.614972585767203,-.138956373531708,-.253758488356742,-1.02253010192246,.9502875273098,.389968668136624,-.631906325794824,.226170757078811,-.598978635204758,.24883949131285,-.221937869298865,1.35982375068729,-.359078469384469,1.35195061103782
2,.7013540653359,.444148176462059,-.694887309792916,.835232767778447,-1.45249388514741,1.29118921929124,-.282428944574939,-.205844624332962,-.527760918955767,-.388628045643471,.14314179174633,-.0800738120931117,-.631035272674367,-1.41617650009859,1.34477114318313,1.51912226692319,.9502875273098,.389968668136624,1.85271102215087,-1.90216804603706,-.279597591028417,.57201163622895,.590726619732093,-.135434992324777,.0235860837099745,-.583634299197107
1,.7013540653359,-.718480673450388,-.105857772798608,.112344287621612,.0250931902335854,-.000991412371213901,.720053955469047,1.63745410911829,1.70360447234316,1.28488062062113,1.9390375907395,.5938366813956,1.18464603392396,.864196879003394,-.253758488356742,-1.02253010192246,-.875157966036537,.976362991335523,-.519117522524997,-.489986631280815,-.598978635204758,-.0120458756727583,-1.11280234898341,.092165215594714,-.100682388090514,-.583634299197107
2,.314032422880047,-.718480673450388,1.34939167154028,-1.9168597908095,.11404492052408,-1.28893436958972,-.0761362247026607,.832384035209458,.384287113122439,-.909905919410206,-.707034486607056,.309075202197205,-.413740303983674,-.0921215750649461,-1.12617189038424,-.290151703588775,.9502875273098,2.18414693715669,1.85271102215087,-.537948305067042,-.598978635204758,.911152038305498,.453531792167524,.557833582708681,.0496965472704958,-.583634299197107
1,.7013540653359,.444148176462059,-1.56110721713749,-.0437589134777043,1.27077900670007,-.000991412371213901,-.0761362247026607,.1511176075772,.384287113122439,.619907669908259,.11469686380422,.309075202197205,-.361886980465829,-1.25336541214793,-.253758488356742,.474394588833076,-.875157966036537,.389968668136624,.011709781374697,-.0493716940798677,.0910243552097211,.336717780719028,-.642010817735157,-.135434992324777,-.496239659706544,-.583634299197107
1,.314032422880047,.444148176462059,.171332597551654,1.54986909633532,1.59741747429796,-.189516246169991,-2.88788729933644,.41535080946246,.141493921643763,-2.15806529046123,.351275410834942,-1.45415244393452,-.379612871020063,2.14289794781428,-.253758488356742,-1.02253010192246,.9502875273098,2.18414693715669,1.85271102215087,.559267216780962,.0910243552097211,-.693287681153621,1.47586138504039,.431492665835339,-1.51703960853323,3.23431223501979
2,1.47599735024761,.444148176462059,.760362134545962,.391817155140388,.0313607918258697,-.000991412371213901,1.29260454556774,1.63745410911829,1.46741509057746,1.28488062062113,1.21017347894061,.309075202197205,1.24699226966643,.388629300896238,1.06879226649948,1.51912226692319,.9502875273098,.822006953935576,1.2080390198018,-.346101609922132,.0910243552097211,.911152038305498,.158875925077961,.092165215594714,1.57688781012986,-.583634299197107
2,.7013540653359,-.718480673450388,.483171764195699,.0156565780420355,.290863603906406,-1.54019745674149,-.282428944574939,-.205844624332962,.384287113122439,.619907669908259,.37615233387839,-.0800738120931117,-.111687054022162,-.828520105898058,1.06879226649948,.474394588833076,-.181201668715169,.389968668136624,.011709781374697,-.346101609922132,-.598978635204758,.24883949131285,-.70917580292338,-.34106286687499,.195525111388594,.679829996144224
2,-1.23525414694336,-.718480673450388,1.34939167154028,-.336022615976425,.828792563644182,-1.03043622850927,-.282428944574939,.0672953146944975,-.527760918955767,-1.30321309147818,.14314179174633,.309075202197205,-.0592224928989985,.58235505819057,-1.64682366985461,-.290151703588775,.9502875273098,-.733053291829078,.576613702432509,.464187151384968,-.598978635204758,-1.39842899735145,.106671860761048,-.135434992324777,-.359078469384469,-.583634299197107
2,-.847932504487511,-1.88110952336284,-1.24926805049344,-1.72774798331033,-.316611627345755,1.29118921929124,.327619969730141,.0156362392697388,-.36720579530901,-.792220343659416,-.106122994924079,-.0800738120931117,-.800653708150225,-.0123358116690006,-.253758488356742,-.315808271683268,.9502875273098,-.0677460554828712,.105396480941804,.526062981082804,-.887491666090859,-.487815339016192,-1.95995123009363,.776209556336352,.0385373035081153,1.74205845917071
2,-1.23525414694336,.444148176462059,.483171764195699,.221822832181133,.0313607918258697,-.565945766287944,.720053955469047,1.63745410911829,-.986828878534446,-1.30321309147818,.242054816437013,.5938366813956,-.631035272674367,-.418484222088269,-.253758488356742,.474394588833076,-.176906995780803,.389968668136624,.011709781374697,.0878724801391832,.681838129584898,-.487815339016192,-.49898016997256,-.633129071755284,-.213791616128623,-.583634299197107
2,1.08867570779175,1.60677702637451,-1.56110721713749,-1.26383952753236,-.691944538083696,-1.19374173147093,-1.26486426408753,-.782506372417385,-.36720579530901,-2.15806529046123,.622344671886063,-.404168171557149,-.841708500640778,-.572872451026131,1.06879226649948,-.606193974207291,.9502875273098,.976362991335523,.011709781374697,-2.3972800938918,2.20363118479369,1.44889102943716,.590726619732093,2.23498593450886,1.57688781012986,-.583634299197107
1,.314032422880047,.444148176462059,-1.24926805049344,-.801168894494388,-.284791496184927,-.302899877023751,.720053955469047,.377150803497025,-.36720579530901,1.28488062062113,.75703685681055,1.36988405470218,1.22621019108561,1.1872274059777,1.49157488485516,1.51912226692319,.278433083382365,2.18414693715669,1.06731698950941,-1.12508352042811,.681838129584898,-.487815339016192,-.424599988903138,1.5556055324541,.724559939463387,-.583634299197107
1,-.460610862031658,.444148176462059,1.34939167154028,-1.22725498877252,-.14654266875512,.184639399856091,1.29260454556774,.832384035209458,.516776045489043,1.28488062062113,.37615233387839,1.36988405470218,.417339093380918,.522839691759488,.213298274312724,.474394588833076,.9502875273098,-.322329423525944,.011709781374697,-.285279882944872,.681838129584898,-.487815339016192,.158875925077961,.912189279829235,-.359078469384469,-.583634299197107
1,1.08867570779175,-.718480673450388,.171332597551654,-1.03002856553339,-.372055795277499,-.17070510595542,.185832677370796,1.63745410911829,-.0821069478565736,1.28488062062113,.903126835161319,.893495355027031,2.09834438094075,-1.36776820049757,.213298274312724,-1.02253010192246,.9502875273098,1.44944392291712,1.85271102215087,1.01400713043763,-1.02331092456791,-.487815339016192,.158875925077961,-.135434992324777,.510909175391404,-.583634299197107
2,.7013540653359,-.718480673450388,-.105857772798608,.945811599217963,-.971696524539304,-.855451281348457,-.484774472425491,-.415845693396828,.384287113122439,-.792220343659416,-.228525385197619,.309075202197205,-.413638431049454,.422690972508429,-.253758488356742,-.630587150691069,-.181201668715169,-.0068760445878376,.011709781374697,-.801368574939092,-.598978635204758,-.487815339016192,-.467360635081422,.350029203437926,-.502631847881111,2.1445301238004
1,-1.23525414694336,.444148176462059,.171332597551654,-.79140384843443,.169971211655232,-.855451281348457,-1.77425978183861,-1.250604891113,-.712358037338832,-.792220343659416,-.744002981807081,-.404168171557149,-1.58670526858969,-.138956373531708,-.75870662396295,-.290151703588775,.9502875273098,2.18414693715669,.713016161535848,-.346101609922132,-.279597591028417,.24883949131285,.0908620933154793,2.23498593450886,-.618882998920278,.679829996144224
2,-.0732892195758056,-.718480673450388,-.105857772798608,-.353489670196348,-.14654266875512,-.548374921032576,1.29260454556774,1.63745410911829,1.70360447234316,-.388628045643471,1.9390375907395,.996489627330252,.417339093380918,.864196879003394,-.253758488356742,-.290151703588775,-.875157966036537,.389968668136624,.223080798225895,-.378989614804117,-.98091885298265,1.44889102943716,-.204536514526561,-.748898394271709,.029978271884542,-.583634299197107
1,.314032422880047,.444148176462059,-.383048143148871,-.584687450855336,.570615590362013,.637657133704797,-.282428944574939,-.342315630100668,.141493921643763,-.792220343659416,.11469686380422,1.52174969867061,.417339093380918,-.0264047629870792,-.253758488356742,-1.77910730879981,-.875157966036537,.389968668136624,-.585158966482138,-.346101609922132,.137429268522714,-.487815339016192,-.171007074843341,-1.15300277071893,-.474679567388935,-.583634299197107
2,-.460610862031658,-.718480673450388,-1.24926805049344,-.254738922716781,.0152096646457527,-.163573409940006,.384127139725367,1.63745410911829,-.0821069478565736,-1.30321309147818,-.197503564828698,-2.32386994626609,-.841708500640778,1.64826323831552,-.674920085410314,.474394588833076,-.181201668715169,-.486797417133209,-1.20516141781815,-.718094460013554,-.598978635204758,.24883949131285,-.92573778518114,-.135434992324777,-.115850292233556,-.583634299197107
